"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"v0op","Cocky Cook","Skewers",4.9,1228,"hong kong","Shop 1, G/F, Joyful Garden, 33 Pei Ho Street, Sham Shui Po,"
"huqb","Sun Blessing House","HK Dessert",4.9,109,"hong kong","Shop 2W, G/F, Hing Lung Building, 12A Boundary Street, Mong Kok,"
"nltx","Present LITM","Hong Kong",4.8,159,"hong kong","Shop G-8, G/F, V Walk, 28 Sham Mong Road, Sham Shui Po,"
"v2rz","Haruka Japanese Restaurant","Japanese",5.0,1060,"hong kong","Knoloon,To Kwa Wan,1A Lok Shan Road,G/F,"
"jcwb","Yi Pin Fresh Mutton Restaurant","Sichuan",4.9,41,"hong kong","Shop C, G/F, 23 Boundary Street, Sham Shui Po,"
"bd7f","Yakiniku Like (V Walk)","Japanese",0.0,0,"hong kong","Shop L2-50 & 51, 2/F, V Walk, 28 Sham Mong Road, Sham Shui Po,"
"l06c","Wah Yuen Restaurant (To Kwa Wan)","Cha Chaan Teng",0.0,0,"hong kong","Shop 6-8, G/F, Chung Hwa Plaza, 5B-5F Ma Hang Chung Road, To Kwa Wan,"
"iuhn","Thirty Eight","Cha Chaan Teng",4.6,108,"hong kong","Shop 10, G/F, Downtown 38, 38 Pak Tai Street, To Kwa Wan,"
"s8sd","An Nam Pho (Quarry Bay)","Pho",4.9,2229,"hong kong","G/F, Dragon View House, 12 Hoi Tai Street, Quarry Bay,"
"h1o9","Wendy Fresh Fruit & Gift Cafe","Hong Kong",5.0,223,"hong kong","Shop 7B-7C, G/F, Hoi Kwong Court, 13-15 Hoi Kwong Street, Quarry Bay,"
"t3vg","Fortune Greens (Quarry Bay)","Chinese",0.0,0,"hong kong","Portion A of G/F, Lai Wah Mansion, 879 King's Road, Quarry Bay,"
"hjvl","Ba shu Ju Xiang Yuan","Sichuan",0.0,0,"hong kong","G/F, 251 Ki Lung Street, Sham Shui Po,"
"ccgd","Restoran Indonesia Pondok Kita","Indonesian",5.0,46,"hong kong","G/F, 216 Ki Lung Street, Sham Shui Po,"
"tyge","Topward","Hong Kong",4.8,158,"hong kong","G/F, 911 King's Road, Quarry Bay,"
"bk8h","Snow Snow Dessert","HK Dessert",4.6,67,"hong kong","Shop B, G/F, Wah Pont House, 71 Fuk Wa Street, Sham Shui Po,"
"gj04","Pizza and Pasta Corner","Pizza",4.6,134,"hong kong","Room B108, 1/F, Lucky Building, 3-5 San Ma Tau Street, To Kwa Wan,"
"tvzf","Shafiq Shinka Restaurant","Indian",4.9,183,"hong kong","G/F, 228 Ki Lung Street, Sham Shui Po,"
"d9yz","Fat Boy Cart Noodles (Quarry Bay)","Cart Noodles",0.0,0,"hong kong","Portion A, G/F, Lai Wah Mansion, 879 King's Road, Quarry Bay,"
"wg9v","Camper's (Quarry Bay)","Japanese",4.9,117,"hong kong","Shop 13, G/F, Chung Hing Mansion, 13 Pan Hoi Street, Quarry Bay,"
"picr","Tianyuan Dumplings (To Kwa Wan)","Dumpling",4.9,777,"hong kong","Shop B, Ground Floor, Fu Men Mansion, 41 Pak Tai Street, To Kwa Wan,"
"qe7n","Fresh Bites","Healthy",4.9,22,"hong kong","Shop A1, G/F, Phase 2, Kam Hoi Mansion, 47 Pan Hoi Street, Quarry Bay,"
"v6uk","Congee Village","Congee",4.9,1817,"hong kong","SHOP H, G/F, ON SHUN BUILDING, 55 PAK TAI STREET, TOKWAWAN, KOWLOON,"
"r4mb","SaPa Pho","Vietnamese",0.0,0,"hong kong","G/F, 190 Yu Chau Street, Sham Shui Po,"
"a8oa","Yue Min Fong","Rice Noodles",4.9,1021,"hong kong","Ground Floor, 6 San Shan Road, To Kwa Wan,"
"zqmt","Sun Shing Yip Restaurant","Cha Chaan Teng",4.4,45,"hong kong","Shop 7 & 9, Chung Hing Mansion, 981A-981F King's Road, Quarry Bay,"
"ttdu","Tong Chong Kitchen","Cha Chaan Teng",4.2,21,"hong kong","2/F, Devon House, Taikoo Place, 979 King's Road, Quarry Bay,"
"lkkg","Kaiping Delicacies","Cantonese",0.0,0,"hong kong","Shop D, G/F, 213 Yu Chau Street, Sham Shui Po,"
"s92k","Dessert House (Sham Shui Po)","HK Dessert",0.0,0,"hong kong","Shop 1-2, G/F, 84 Cheung Sha Wan Road, Sham Shui Po,"
"f8xj","Asiri (Quarry Bay)","Curry",5.0,89,"hong kong","Shop 1A, G/F, Hon Way Mansion, 11 Hoi Kwong Street, Quarry Bay,"
"f8i8","Sweet Oasis (Quarry Bay)","HK Dessert",0.0,0,"hong kong","Portion A, G/F, Lai Wah Mansion, 879 King's Road, Quarry Bay,"
"w0mz","The Red Cuisine","Sichuan",5.0,338,"hong kong","Shop D10-D11, G/F, Riviera Mansion, 18 Hoi Tai Street, Quarry Bay,"
"hqja","KILN CHICKEN KING","Chinese",4.9,93,"hong kong","G/F, 95 Cheung Sha Wan Road, Sham Shui Po,"
"cknc","Hoi Wui Congee","Congee",4.8,278,"hong kong","Stall Z1, LG/F, East Pavilion, 1010-1056 King's Road, Quarry Bay,"
"p2nl","M.Y Majesty (Sham Shui Po)","Western",4.9,696,"hong kong","G/F, Kar Wah House, 15 Fuk Wa Street, Sham Shui Po,"
"in15","KongFungMei","Hong Kong",4.9,146,"hong kong","Shop C, G/F, Oceanic Building, 1-17 Hoi Chak Street, Quarry Bay,"
"p5lq","1968 Bistro","Western",4.7,241,"hong kong","Ground Floor, 200 Yu Chau Street, Sham Shui Po,"
"s9fu","Bistro Lane","Taiwanese",4.8,298,"hong kong","Shop 8, G/F, Dragon View House, 6-16 Hoi Tai Street, Quarry Bay,"
"ukss","Extremely Delicious Food Court (Quarry Bay) [Extended Delivery]","Chinese",0.0,0,"hong kong","Shop A, G/F, Lai Wah Mansion, 879 King's Road, Quarry Bay,"
"w0qm","The Seafood Kitchen (Sham Shui Po)","Hong Kong",4.7,134,"hong kong","Shop C&D, G/F, Wah Pont House, 69-75 Fuk Wah Street, Sham Shui Po,"
"v5vj","As Yu Wish Sushi","Japanese",5.0,232,"hong kong","Shop 11, G/F, Royal Terrace, 933 King's Road, Quarry Bay,"
"x3tw","ToastMan (Quarry Bay)","Taiwanese",4.8,175,"hong kong","Shop 5A, G/F, Dragon View House, 7-9 Hoi Kwong Street, Quarry Bay,"
"d9jw","Man Fat Restaurant (Fuk Wa Street)","Hong Kong",4.8,304,"hong kong","Shop A & C, Ground Floor, Sham Tsung Court, 17-19 Wong Chuk Street, 55B Fuk Wa Street, Sham Shui Po,"
"ae8v","Po Lung Kitchen","Cha Chaan Teng",4.5,26,"hong kong","G/F, 951 King's Road, Quarry Bay,"
"rz91","Kavya's Kitchen [Extended Delivery]","Indian",0.0,0,"hong kong","G/F, Block A-2, Ritz Garden Apartments, 923 King's Road, Quarry Bay,"
"xb04","Steamy Bites (Quarry Bay)","Dim Sum ",0.0,0,"hong kong","Portion A of G/F, Lai Wah Mansion, 879 King's Road, Quarry Bay,"
"jrad","Fei Gor Skewers (Quarry Bay)","Skewers",0.0,0,"hong kong","Portion A of G/F, Lai Wah Mansion, 879 King's Road, Quarry Bay,"
"zctd","Eggdicted","Japanese",4.9,122,"hong kong","Shop 5C, G/F, Dragon View House, 7-9 Hoi Kwong Street, Quarry Bay,"
"hpl7","Lao D Fang","Cha Chaan Teng",4.9,44,"hong kong","Shop 20-24, G/F, 92 Mei King Street, To Kwa Wan,"
"f4rn","Sun Hang Yuen (Yu Chau Street)","Hong Kong",5.0,358,"hong kong","Ground Floor, Kam Hoi Building, 186 Yu Chau Street, Sham Shui Po,"
"v9dq","Hang King Restaurant","Cha Chaan Teng",4.7,484,"hong kong","G/F, 18 San Ma Tau Street, To Kwa Wan,"
"w9ra","Heavy Taste (To Kwa Wan)","Sichuan",4.8,353,"hong kong","G/F, 26A Pak Tai Street, To Kwa Wan,"
"gqi7","Chuen Kei Dumpling","Dumpling",0.0,0,"hong kong","G/F, 199 Yu Chau Street, Sham Shui Po,"
"je77","Mr. Poke (Winter Menu)","Poke Bowl ",0.0,0,"hong kong","Shop 3, G/F, Hon Way Mansion, 11 Hoi Kwong Street, Quarry Bay,"
"vy24","Sun Wing Kee Restaurant","Cha Chaan Teng",3.1,10,"hong kong","Shop A, G/F, Kinga Court, 207 Yee Kuk Street, Sham Shui Po,"
"u03z","Dumplings Man (Quarry Bay)","Chinese",0.0,0,"hong kong","Portion A, G/F, Lai Wah Mansion, 879 King's Road, Quarry Bay,"
"a5kj","Mis Coffee Club","Western",0.0,0,"hong kong","Shop D7, G/F, 8 Hoi Kwong Street, Quarry Bay,"
"wls3","Thai Food","Thai",4.5,174,"hong kong","Shop 4 & 5, G/F, Kiu Ying Building, 2D-2H Finnie Street, Quarry Bay,"
"gtyb","hier.","Coffee",5.0,71,"hong kong","G/F, Tai Fung Building, 34 Hoi Kwong Street, Quarry Bay,"
"ac08","Soup Queen (Quarry Bay)","Hong Kong",0.0,0,"hong kong","Shop 6, G/F, Royal Terrace, 933 King's Road, Quarry Bay,"
"t2hh","Hau Xing Yu Shredded Chicken (Quarry Bay)","Chinese",4.8,303,"hong kong","Shop A, G/F, 969-971 King's Road, Quarry Bay,"
"w7ib","Wai Kee Congee","Hong Kong",4.9,1544,"hong kong","Shop C, G/F, 226 Yu Chau Street, Sham Shui Po,"
"mdh4","Tsui Wah Restaurant (Jubilant Plaza)","Cha Chaan Teng",4.7,42,"hong kong","Shop 8-9, G/F, Jubilant Plaza, 33 Ma Tau Kok Road, To Kwa Wan,"
"n4mi","Tak Hing Roast Catering","Siu Mei",4.9,17,"hong kong","Shop F6, G/F, 981 King's Road, Quarry Bay,"
"zpa7","Sweet Ding Taro Desserts","Hong Kong",0.0,0,"hong kong","Shop 6, G/F, Downtown 38, 38 Pak Tai Street, To Kwa Wan,"
"cb92","The Curry Factory","Curry",0.0,0,"hong kong","Room B108, 1/F, Lucky House, 3-5 San Ma Tau Street, To Kwa Wan,"
"ox81","Lilium","Taiwanese",4.6,65,"hong kong","Shop 3-4, G/F, Hoi Kwong Court, 13-15 Hoi Kwong Street, Quarry Bay,"
"ged0","Snack House","Japanese",0.0,0,"hong kong","Shop D, G/F, Chiat Hing Building, 213-217 Yu Chau Street, Sham Shui Po,"
"s4we","In Sa Dong Korean Restaurant","Korean",4.8,4235,"hong kong","Wei Chien Court Wyler, 335 To Kwa Wan Road, To Kwa Wan, Kowloon City,"
"e1jr","Desi On Finnie","Indian",4.7,230,"hong kong","Shop L, G/F, Oceanic Building, 22-46 Finnie Street, Quarry Bay,"
"c72o","Uncle Boy Hotpot Restaurant","Hot Pot",5.0,10,"hong kong","Shop 7, G/F, Maple Mansion, 39 Fuk Wa Street, Sham Shui Po,"
"ssl5","Hey Man Noodles","Cart Noodles",4.9,121,"hong kong","G/F, Park View Building, 31 Pak Tai Street, To Kwa Wan,"
"wsnf","Sunflower","Cha Chaan Teng",3.3,16,"hong kong","G/F, 22-24 Pak Tai Street, To Kwa Wan,"
"jjbx","Ulva Ramen","Japanese",0.0,0,"hong kong","Shop 1A, G/F, 2C Finnie Street, Quarry Bay,"
"s8vc","Shaan Indian Restaurant","Curry",4.7,161,"hong kong","Shop B, G/F, Ming Fai Building, 56 Yen Chow Street, Sham Shui Po,"
"udfh","HONG VAN VEGGIE","Vietnamese",0.0,0,"hong kong","G/F, Oceanic Building, 5 Hoi Chak Street, Quarry Bay,"
"eqgc","Grotto","Western",5.0,81,"hong kong","G/F, 19 Hoi Chak Street, Quarry Bay,"
"f78o","Tung Yat Restaurant","Hong Kong",4.5,174,"hong kong","Shop 7, G/F, Downtown 38, 38 Pak Tai Street, To Kwa Wan,"
"i8cm","Yuen Lei Kitchen","Hong Kong",4.8,90,"hong kong","Shop C3&C5, Cooked Food Centre, M/F, Quarry Bay Municipal Services Building, 38 Quarry Bay Street, Quarry Bay,"
"x6sr","Bros","Thai",4.8,55,"hong kong","Shop 21B, G/F, Sam Ying Building, 19-23 Tai Po Road, Sham Shui Po,"
"q5o3","PURE GROWTH (Quarry Bay)","Taiwanese",0.0,0,"hong kong","Shop E, G/F, Oceanic Building, 22-46 Finnie Street, Quarry Bay,"
"v6cw","Goose Mansion (Sham Shui Po)","Chiu Chow",4.9,100,"hong kong","Shop C, G/F, Yuk Chuen Building, 237-241 Yu Chau Street, Sham Shui Po,"
"dsif","Friends Mochi Bread","Hong Kong",0.0,0,"hong kong","Shop D9, G/F, Tor Po Mansion, 12 Hoi Kwong Street, Quarry Bay,"
"qz7k","Tak Cheong Noodle","Cha Chaan Teng",4.7,235,"hong kong","Shop 7, G/F, Downtown 38, 38 Pak Tai Street, To Kwa Wan,"
"yxdv","Huali Xiao Shi Ju","Japanese",0.0,0,"hong kong","Shop B, G/F, Chiat Hing Building, 213 Yu Chau Street, Sham Shui Po,"
"o31f","Gingko Cafe (Shum Shui Po)","Hong Kong",0.0,0,"hong kong","Shop 5, G/F, 203 Yee Kuk Street, Sham Shui Po,"
"o95c","Gravitea (Quarry Bay)","Drinks",0.0,0,"hong kong","G/F, Oceanic Building, 1 Hoi Chak Street, Quarry Bay,"
"v1am","New Shing Yip Restaurant","Cha Chaan Teng",4.7,614,"hong kong","Shop 7-9, G/F, Chung Hing Mansion, 1-13A Pan Hoi Street, Quarry Bay,"
"pqin","Pang Pang Barbecue","Skewers",0.0,0,"hong kong","G/F, Shop 2B Fuk Wa Street, Sham Shui Po,"
"lt9r","Sun Yu Lo Mei","Chiu Chow",0.0,0,"hong kong","G/F, Park View Building, 33 Pak Tai Street, To Kwa Wan,"
"fokk","Crispy Delights (Quarry Bay)","HK Dessert",0.0,0,"hong kong","Portion A, G/F, Lai Wah Mansion, 879 King's Road, Quarry Bay,"
"d7m1","Ki Lung Thai Restaurant","Thai",4.9,92,"hong kong","Ground Floor, 241 Ki Lung Street, Sham Shui Po,"
"ha8i","Jade Restaurant (Quarry Bay) [Extended Delivery]","Cha Chaan Teng",0.0,0,"hong kong","Shop B, G/F, 981 King's Road, Quarry Bay,"
"q1hq","Wu Fu Yuen","Chinese",4.6,54,"hong kong","G/F, 131 Pei Ho Street, Sham Shui Po,"
"wznu","Hon Ching Uk Korean Cuisine (To Kwa Wan)","Korean",4.7,148,"hong kong","Shop 4, G/F, Downtown 38, 38 Pak Tai Street, To Kwa Wan,"
"w1nj","Alibaba Kitchen","Kebab",4.9,771,"hong kong","Shop A3, G/F, Kam Hoi Mansion, 43 Pan Hoi Street, Quarry Bay,"
"c73m","Yupin Wonton [Extended Delivery]","Dumpling",4.9,229,"hong kong","G/F, 249 Yu Chau Street, Sham Shui Po,"
"uzv0","Suo Saen","International",4.8,81,"hong kong","G/F, 19 Pak Tai Street, To Kwa Wan,"
"v7ec","With Your Mind (Quarry Bay)","Southeast Asian",4.8,1124,"hong kong","Shop 4, G/F, Dragon View House, Hoi Tai Street, Quarry Bay,"
"l7bq","Luk Yu by 38","Hong Kong",0.0,0,"hong kong","Shop 10, G/F, Downtown 38, 38 Pak Tai Street, To Kwa Wan,"
"w2po","Carbonara","Hong Kong",4.9,480,"hong kong","G/F, Tai On Building, 145 Cheung Sha Wan Road, Sham Shui Po,"
"w6wy","Eat Together (Yu Chau Street)","Hong Kong",4.7,588,"hong kong","G/F, 224 Yu Chau Street, Sham Shui Po,"
"v0wl","Malayan Restaurant (Quarry Bay)","Malaysian",4.9,197,"hong kong","G/F, Lai Wah Mansion, 881 King's Road, Quarry Bay,"
"ilkp","Fish Exploration","Sichuan",0.0,0,"hong kong","Shop A-B, G/F, 24 Pak Tai Street, To Kwa Wan,"
"w3iy","Downstairs Cafe (Quarry Bay)","Cha Chaan Teng",4.9,2695,"hong kong","G/F, Tor Po Mansion, 967 King's Road, Quarry Bay,"
"itu4","Kyouichi","Sushi",4.2,5,"hong kong","G/F, 939 King's Road, Quarry Bay,"
"w4cs","Dai Lee Restaurant","Hong Kong",4.8,226,"hong kong","No. 11, 2/F, 333 Ki Lung Street, Pei Ho Street, Cooked Food Centre, Sham Shui Po,"
"xgn7","Ho Tai Little Hut (Quarry Bay)","Skewers",0.0,0,"hong kong","Shop D1, G/F, Riviera Mansion, 18-22 Hoi Tai Street, Quarry Bay,"
"p4gv","Northern China Restaurant","Chinese",4.9,149,"hong kong","G/F, Hoi Wan Building, 13-15 Hoi Wan Street, Quarry Bay,"
"zmjp","May Li Herb","Hong Kong",0.0,0,"hong kong","G/F, Montane Mansion, 1028 King's Road, Quarry Bay,"
"q6b2","Lung Chun BBQ","Skewers",4.6,16,"hong kong","Shop B1, G/F, Shung Tak Building, 37-41 Wong Chuk Street, Sham Shui Po,"
"w3ib","Man Kee Noodle (To Kwa Wan)","Cart Noodles",4.9,256,"hong kong","G/F, 47 Tam Kung Road, To Kwa Wan, Kowloon City, Kowloon,"
"w7dv","Man Kee Noodle Kitchen","Hong Kong",3.8,44,"hong kong","土瓜灣譚公道47號地舖,"
"w6sf","Sum Kee Noodles","Hong Kong",4.9,669,"hong kong","Shop 5, G/F, Tak Shing Mansion, 50 Tam Kung Road, To Kwa Wan,"
"q35d","Wong's Restaurant","Cha Chaan Teng",4.7,132,"hong kong","Ground Floor, 84 (Major Portion) & 86 Tam Kung Road, To Kwa Wan,"
"v3lb","Chiller","Skewers",4.6,359,"hong kong","SHOP 18, G/F, THE ZUTTEN, MA TAU KOK ROAD, TO KWA WAN,"
"rqna","Maya","Western",4.8,10,"hong kong","Shop 4, G/F, PCCW Tower, Taikoo Place, 979 King's Road, Quarry Bay,"
"xwhh","Arab Royal Coffee","Coffee",0.0,0,"hong kong","Unit 5K100&5K101, 5/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po,"
"h8i4","Sum Kee Restaurant","Cha Chaan Teng",4.7,57,"hong kong","G/F, Tam Kung Mansion, 55 Tam Kung Road, To Kwa Wan,"
"phnn","Fung Shing Beef Noodles","Hong Kong",4.8,13,"hong kong","G/F, 59 Pak Tai Street, To Kwa Wan,"
"ch6s","Anamachi Shokudo• Eel • Beef (To Kwa Wan)","Japanese",4.5,38,"hong kong","Shop 7, Flat A1, 2/F, Block 1, Tung Nam Factory Building, 40 Ma Tau Kok Road, To Kwa Wan,"
"knuq","Fukutaro (Quarry Bay)","Japanese",4.8,219,"hong kong","Shop A3, G/F, Riviera Mansion, 2A Hoi Wan Street, Quarry Bay,"
"z4ro","Spread Wings","Hong Kong",4.8,426,"hong kong","Shop B2, G/F, Riviera Mansion, 2 Hoi Wan Street, Quarry Bay,"
"v2ai","Tsui Po Cuisine","Chinese",4.7,264,"hong kong","SHOP C&D, G/F, TAM KUNG MANSION, 45-63 TAM KUNG ROAD, TO KWA WAN,"
"j4yq","Ki Lung Restaurant (Sham Shui Po)","Cha Chaan Teng",4.9,305,"hong kong","Ground Floor, No. 141 Pei Ho Street, Sham Shui Po,"
"ezl0","Teaxyu","Taiwanese",0.0,0,"hong kong","Shop 8F88-8F89, 8/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po,"
"o9hg","BBQ Together (Nam Cheong Street)","Skewers",4.9,136,"hong kong","Shop 11, G/F, 188 Nam Cheong Street, Sham Shui Po,"
"ll8a","VT Kitchen","Japanese",0.0,0,"hong kong","Shop 8F57, 8/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po,"
"f2qw","The Moustache Noodle [Extended Delivery]","Rice Noodles",4.8,39,"hong kong","G/F, Fu Hong Building, 40-46 Tam Kung Road, To Kwa Wan,"
"cqbd","One Over Three","Chinese",4.8,15,"hong kong","Shop B, G/F, Tong Lu Mansion, 61 Pak Tai Street, To Kwa Wan,"
"r0eq","R&R Bagels (Quarry Bay)","Western",5.0,56,"hong kong","G/F, Hoi Wan Building, 23 Hoi Wan Street, Quarry Bay,"
"v6ui","Yung Chicken Beer","Korean",4.9,578,"hong kong","G/F, 67 TAM KUNG ROAD, TO KWA WAN,"
"z8eb","Treasury Kitchen [Extended Delivery]","Japanese",0.0,0,"hong kong","Shop D2 & D4A ON G/F RIVERIA MANSION NO. 2A HOI WAN STREET & NOS. 18, 20 & 22 HOI TAI STREET,"
"q50c","Chan Yee Hing Sheung Chiu Lau (Quarry Bay)","Chiu Chow",4.7,30,"hong kong","Shop 1, 7/F, 1001 King's Road, Quarry Bay,"
"n0b6","Jello & Mellow","Western",0.0,0,"hong kong","Shop 901-902, 9/F, 1001 King's Road, Quarry Bay,"
"abzc","Little Don by Inherent [Extended Delivery]","International",0.0,0,"hong kong","1/F, Lucky House, 3-5 San Ma Tau Street, To Kwa Wan,"
"zdxm","Chuan's Food","Sichuan",0.0,0,"hong kong","Stall 30-37 & 37A, 8/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po,"
"u0v8","Wong Yat Tong (Lai Chi Kok Road)","Hong Kong",0.0,0,"hong kong","Shop B, G/F, Wah Yan Mansion, 92-102 Tai Po Road, Sham Shui Po,"
"h1du","Lulu Korean Pork Knuckles (Sham Shui Po)","Korean",0.0,0,"hong kong","Shop F77-79, 8/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po,"
"gkvl","Fairwood (Jubilant Plaza)","Fast Food",4.7,607,"hong kong","Shops 105-106, 1/F, Jubilant Plaza, 33 Ma Tau Kok Road, To Kwa Wan,"
"pu9n","Lahore Kebab Garden","Kebab",4.7,36,"hong kong","Shop 6FC02, 6/F, Dragon Centre, 37k Yen Chow Street, Sham Shui Po,"
"qpfb","Superwomen’s Kitchen","Hong Kong",4.7,155,"hong kong","Shop 29B, G/F, Tak Shing House, 29 Tai Po Road, Sham Shui Po,"
"pmki","Sai Sons (East Pavilion)","Hong Kong",4.9,140,"hong kong","Shop LG007, LG/F, East Pavilion, 1010-1056 King's Road, Quarry Bay,"
"ftja","Koen","Japanese",5.0,105,"hong kong","Shop 1 and 2, 1/F, 1001 King's Road, Quarry Bay,"
"wdcw","Thai Love You (Sham Shui Po)","Thai",0.0,0,"hong kong","Shop 8F69-8F74, 8/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po,"
"v1bg","Ray’s Kitchen","Korean",4.9,614,"hong kong","Shop A2 & A5, G/F, Riviera Mansion, 2A Hoi Wan Street, Quarry Bay,"
"erit","Sweet Mall (Sham Shui Po) [Extended Delivery]","Cakes",0.0,0,"hong kong","Stall C822, 8/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po,"
"xf3t","Kuma (Sham Shui Po)","Western",0.0,0,"hong kong","Shop FC05, 6/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po,"
"nfjv","Soulmate","Hong Kong",0.0,0,"hong kong","G/F, 227 Cheung Sha Wan Road, Sham Shui Po,"
"ysq9","Happiness Don","Japanese",4.9,100,"hong kong","Shop CF04, 6/F, Dragon Centre, 37 Yen Chow Street, Sham Shui Po,"
"lt2w","Brighten Coffee","Coffee",0.0,0,"hong kong","Shop C607, 6/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po,"
"goyc","Shuran Japanese Restaurant","Japanese",4.9,82,"hong kong","Shop 72, LG/F, East Pavilion, 1010-1056 King's Road, Quarry Bay,"
"v8cv","Sushi En Sui San","Sushi",4.7,758,"hong kong","Shop 1, G/F, Tam Kung Building, 63 Tam Kung Road, To Kwa Wan,"
"pcjg","Tokyo Street (To Kwa Wan)","Sushi",4.6,38,"hong kong","Shop B, G/F, 57-59 Ma Tau Kok Road, To Kwa Wan,"
"v3ey","Tung Kee Kitchen","Hong Kong",4.7,153,"hong kong","Shop C4, M/F, Quarry Bay Municipal Services Building, 38 Quarry Bay Street, Quarry Bay,"
"pvxe","Wan Fung Restaurant","Cha Chaan Teng",4.9,532,"hong kong","Shop 3, Ground Floor, Kam Shing House, 146 Pau Chung Street, To Kwa Wan,"
"sq98","Kedai Indo","Indonesian",0.0,0,"hong kong","Shop 23, 8/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po,"
"wzok","W&S Cafe","Hong Kong",4.9,238,"hong kong","Shop 10, G/F, Ka Wing Building, 4-6 Hoi Wan Street, Quarry Bay,"
"v8tm","Peking Handmade Noodles Restaurant","Beijing",4.9,1139,"hong kong","Shop 307-308, 3/F, Dragon Centre, 37 Yen Chow Street, Sham Shui Po,"
"rhp5","TREEHOUSE (Lincoln House)","Western",5.0,350,"hong kong","Portion A, 1/F, Lincoln House, Taikoo Place, 979 King's Road, Quarry Bay,"
"d7jx","Penang toujours!","Malaysian",4.8,140,"hong kong","Shop D1, G/F, Riviera Mansion, 18-22 Hoi Tai Street, Quarry Bay,"
"rr3x","Fat Boy Carts Noodles","Cart Noodles",4.4,36,"hong kong","Shop MK5, Hoi Tat Market, G/F, Hoi Tat Estate Phase 2, 38 Sham Mong Road, Cheung Sha Wan,"
"d5gr","Ka Nam Food","Western",4.7,62,"hong kong","Shop 36, Food Court, 8/F, Dragon Centre, 37 Yen Chow Street, Sham Shui Po,"
"v6kn","Health Palace Chinese Herbal Tea (Sham Shui Po)","Drinks",4.9,60,"hong kong","Shop B3, G/F, 56B Yen Chow Street, Kowloon,"
"w0j1","Happiness Restaurant","Cha Chaan Teng",0.0,0,"hong kong","G/F, 289-291 Yu Chau Street, Sham Shui Po,"
"rqgj","Crab Roe King [Extended Delivery]","Shanghainese",4.1,16,"hong kong","Shop 1, Unit A, 2/F, Tung Nam Factory Building, 40 Ma Tau Kok Road, To Kwa Wan,"
"m7ll","Lok Restaurant","Cha Chaan Teng",0.0,0,"hong kong","Shop 27, G/F, Grand Waterfront Plaza, 38 San Ma Tau Street, To Kwa Wan,"
"i267","Boiling Point Hot Pot (Sham Shui Po)","Cantonese",0.0,0,"hong kong","G/F, 257 Yu Chau Street, Sham Shui Po,"
"fi2d","Little Turtle Chinese Restaurant","Hong Kong",5.0,24,"hong kong","Shop G09, G/F, Grand Waterfront Plaza, 38 San Ma Tau Street, To Kwa Wan,"
"hec1","Sunlit [Extended Delivery]","International",0.0,0,"hong kong","Units 7A & 9A, G/F, Tai Chow House, 121 Quarry Bay Street, Quarry Bay,"
"zh4j","Chez Than Noodle","Rice Noodles",0.0,0,"hong kong","Shop 15, G/F, Ka Wing Building, 4-6 Hoi Wan Street, Quarry Bay,"
"nm2a","Tycoon Roasted Goose","Siu Mei",4.9,198,"hong kong","Shop 12, G/F, The Zutten, 50 Ma Tau Kok Road, To Kwa Wan,"
"o6i5","Halal Pizza Delivery (Sham Shui Po)","Indian",4.8,81,"hong kong","1st Floor, 289 Yu Chau Street, Sham Shui Po,"
"atu1","Seinaru Yama Cuisine","Japanese",4.9,290,"hong kong","Shop 73-74, Kitchen Food Court, 8/F, Dragon Centre, 37K Yen Chow Street, Sham Shui Po,"
"kj8j","Treasure Power","Cha Chaan Teng",0.0,0,"hong kong","G/F, 242 Yu Chau Street, Sham Shui Po,"
"tkyu","Lucky Food","Chiu Chow",0.0,0,"hong kong","Shop 7, G/F, Tung Lo Court, 152 Tai Po Road, Sham Shui Po,"
"nwd1","Souffle Namshan (Sham Shui Po)","Hong Kong",4.9,224,"hong kong","Shop F, 1 Un Chau Street, Sham Shui Po,"
"vf7y","Turkey BBQ","Middle Eastern",4.9,46,"hong kong","Shop 4, Flat A1, 2/F, Tung Nam Factory Building, 40 Mau Tau Kok Road, To Kwa Wan,"
"dlno","Macau Portugal Milk Restaurant","Cha Chaan Teng",4.3,71,"hong kong","G/F, 278 Yu Chau Street, Sham Shui Po,"
"sadt","Hung Cheong Cafe","Cha Chaan Teng",0.0,0,"hong kong","G/F, 280 Yu Chau Street, Sham Shui Po,"
"q2vt","Senba Cuisine","Japanese",4.9,358,"hong kong","8F28 to 8F29, Level 8, Dragon Centre, 37K Yen Chow Street, Sham Shui Po,"
"p67o","Alley Noodles","Hong Kong",0.0,0,"hong kong","Shop D9, G/F, Riviera Mansion, 2 Hoi Wan Street, Quarry Bay,"
